Talker,Dialect,Target,Repetition,duration,F1,F2,F1_lob,F2_lob,Height,Backness
MI6,Midland,hud,5,0.157,675.0,1571.0,0.49785997964884166,-0.35944790130871357,-0.49785997964884166,0.35944790130871357
MI6,Midland,logs,1,0.185,791.0,1100.0,1.2119466274295605,-1.3637697069144998,-1.2119466274295605,1.3637697069144998
MI6,Midland,logs,2,0.16,719.0,1178.0,0.7687204322553213,-1.197448898342841,-0.7687204322553213,1.197448898342841
MI6,Midland,logs,3,0.192,732.0,1228.0,0.8487473841617811,-1.0908329954122904,-0.8487473841617811,1.0908329954122904
MI6,Midland,whod,1,0.176,450.0,1638.0,-0.8872218802706561,-0.2165825913817758,0.8872218802706561,0.2165825913817758
MI6,Midland,whod,2,0.175,444.0,1632.0,-0.9241573965351759,-0.22937649973344187,0.9241573965351759,0.22937649973344187
MI6,Midland,whod,3,0.17,428.0,1677.0,-1.0226521065738958,-0.13342218709594636,1.0226521065738958,0.13342218709594636
MI6,Midland,whod,4,0.187,434.0,1410.0,-0.9857165903093759,-0.7027511087450864,0.9857165903093759,0.7027511087450864
MI6,Midland,whod,5,0.173,439.0,1631.0,-0.9549369934222759,-0.23150881779205287,0.9549369934222759,0.23150881779205287
MI8,Midland,frogs,1,0.191,939.0,1519.0,1.8074906664755934,-0.6408670911227288,-1.8074906664755934,0.6408670911227288
MI8,Midland,frogs,2,0.17,670.0,1398.0,0.3200157298582609,-0.878258301821925,-0.3200157298582609,0.878258301821925
MI8,Midland,frogs,3,0.212,725.0,1530.0,0.6241462931071579,-0.6192860719682565,-0.6241462931071579,0.6192860719682565
MI8,Midland,had,1,0.226,914.0,2010.0,1.6692495013624584,0.3224311274996294,-1.6692495013624584,-0.3224311274996294
MI8,Midland,had,2,0.219,914.0,1961.0,1.6692495013624584,0.22629749672061603,-1.6692495013624584,-0.22629749672061603
MI8,Midland,had,3,0.196,984.0,2098.0,2.0563247636792363,0.4950792807354084,-2.0563247636792363,-0.4950792807354084
MI8,Midland,had,4,0.204,936.0,1858.0,1.7909017266620173,0.02422068100146553,-1.7909017266620173,-0.02422068100146553
MI8,Midland,had,5,0.219,928.0,2070.0,1.746664553825814,0.44014577743311506,-1.746664553825814,-0.44014577743311506
MI8,Midland,hayed,1,0.237,539.0,2339.0,-0.40436797533456653,0.9678997913015761,0.40436797533456653,-0.9678997913015761
MI8,Midland,hayed,2,0.203,494.0,2345.0,-0.6532020725382095,0.9796712562949247,0.6532020725382095,-0.9796712562949247
MI8,Midland,hayed,3,0.194,533.0,2380.0,-0.43754585496171894,1.0483381354227914,0.43754585496171894,-1.0483381354227914
MI8,Midland,hayed,4,0.193,656.0,2459.0,0.2426006773949053,1.2033290911685475,-0.2426006773949053,-1.2033290911685475
MI8,Midland,hayed,5,0.208,715.0,2278.0,0.5688498270619039,0.8482232305358656,-0.5688498270619039,-0.8482232305358656
MI8,Midland,head,1,0.183,705.0,2039.0,0.51355336101665,0.3793265416341475,-0.51355336101665,-0.3793265416341475
MI8,Midland,head,2,0.17,685.0,2395.0,0.4029604289261419,1.0777667979061627,-0.4029604289261419,-1.0777667979061627
MI8,Midland,head,3,0.161,669.0,2185.0,0.3144860832537355,0.6657655231389628,-0.3144860832537355,-0.6657655231389628
MI8,Midland,head,4,0.153,714.0,2119.0,0.5633201804573785,0.5362794082121284,-0.5633201804573785,-0.5362794082121284
MI8,Midland,head,5,0.171,706.0,2020.0,0.5190830076211753,0.342050235821877,-0.5190830076211753,-0.342050235821877
MI8,Midland,heed,1,0.191,266.0,2780.0,-1.9139614983700008,1.8331024683126962,1.9139614983700008,-1.8331024683126962
MI8,Midland,heed,2,0.203,338.0,2789.0,-1.515826942844172,1.850759665802719,1.515826942844172,-1.850759665802719
MI8,Midland,heed,3,0.173,315.0,2960.0,-1.6430088147482562,2.186246418113153,1.6430088147482562,-2.186246418113153
MI8,Midland,heed,4,0.18,357.0,2889.0,-1.4107636573581894,2.046950749025195,1.4107636573581894,-2.046950749025195
MI8,Midland,heed,5,0.186,328.0,2910.0,-1.571123408889426,2.088150876501915,1.571123408889426,-2.088150876501915
MI8,Midland,hid,1,0.181,456.0,2210.0,-0.8633286435101747,0.7148132939445818,0.8633286435101747,-0.7148132939445818
MI8,Midland,hid,2,0.18,437.0,2390.0,-0.9683919289961573,1.0679572437450389,0.9683919289961573,-1.0679572437450389
MI8,Midland,hid,3,0.162,442.0,2256.0,-0.9407436959735304,0.8050611922269209,0.9407436959735304,-0.8050611922269209
MI8,Midland,hid,4,0.142,510.0,2305.0,-0.5647277268658031,0.9011948230059341,0.5647277268658031,-0.9011948230059341
MI8,Midland,hid,5,0.166,479.0,2240.0,-0.7361467716060905,0.7736706189113246,0.7361467716060905,-0.7736706189113246
MI8,Midland,hod,2,0.163,682.0,1217.0,0.3863714891125657,-1.233364162454607,-0.3863714891125657,1.233364162454607
MI8,Midland,hod,3,0.194,615.0,1264.0,0.01588516660936389,-1.1411543533400432,-0.01588516660936389,1.1411543533400432
MI8,Midland,hod,4,0.184,681.0,1398.0,0.3808418425080403,-0.878258301821925,-0.3808418425080403,0.878258301821925
MI8,Midland,hod,5,0.229,904.0,1299.0,1.6139530353172045,-1.0724874742121764,-1.6139530353172045,1.0724874742121764
MI8,Midland,hoed,1,0.174,480.0,1348.0,-0.7306171250015652,-0.9763538434331631,0.7306171250015652,0.9763538434331631
MI8,Midland,hoed,2,0.231,499.0,1444.0,-0.6255538395155825,-0.788010403539586,0.6255538395155825,0.788010403539586
MI8,Midland,hoed,3,0.204,649.0,1345.0,0.20389315116322748,-0.9822395759298375,-0.20389315116322748,0.9822395759298375
MI8,Midland,hoed,4,0.234,642.0,1631.0,0.1651856249315497,-0.4211330779135555,-0.1651856249315497,0.4211330779135555
MI8,Midland,hoed,5,0.246,702.0,1515.0,0.4969644212030737,-0.6487147344516279,-0.4969644212030737,0.6487147344516279
MI8,Midland,hood,1,0.155,469.0,1330.0,-0.7914432376513445,-1.0116682384132087,0.7914432376513445,1.0116682384132087
MI8,Midland,hood,2,0.17,480.0,1605.0,-0.7306171250015652,-0.4721427595513993,0.7306171250015652,0.4721427595513993
MI8,Midland,hood,3,0.162,466.0,1605.0,-0.8080321774649207,-0.4721427595513993,0.8080321774649207,0.4721427595513993
MI8,Midland,hood,4,0.188,517.0,1561.0,-0.5260202006341254,-0.5584668361692888,0.5260202006341254,0.5584668361692888
MI8,Midland,hood,5,0.171,541.0,1613.0,-0.39330868212551573,-0.45644747289360116,0.39330868212551573,0.45644747289360116
MI8,Midland,hud,1,0.149,860.0,1764.0,1.370648584718087,-0.1601989372276621,-1.370648584718087,0.1601989372276621
MI8,Midland,hud,2,0.189,709.0,1625.0,0.5356719474347515,-0.43290454290690406,-0.5356719474347515,0.43290454290690406
MI8,Midland,hud,3,0.171,656.0,1704.0,0.2426006773949053,-0.27791358716114783,-0.2426006773949053,0.27791358716114783
MI8,Midland,hud,4,0.166,684.0,1500.0,0.3974307823216165,-0.6781433969349993,-0.3974307823216165,0.6781433969349993
MI8,Midland,hud,5,0.201,639.0,1518.0,0.1485966851179735,-0.6428290019549536,-0.1485966851179735,0.6428290019549536
MI8,Midland,logs,1,0.146,819.0,1078.0,1.1439330739325455,-1.5060697681338489,-1.1439330739325455,1.5060697681338489
MI8,Midland,logs,2,0.172,860.0,1140.0,1.370648584718087,-1.3844312965359136,-1.370648584718087,1.3844312965359136
MI8,Midland,logs,3,0.274,512.0,870.0,-0.5536684336567523,-1.9141472212365993,0.5536684336567523,1.9141472212365993
MI8,Midland,whod,1,0.2,441.0,1378.0,-0.9462733425780557,-0.9174965184664202,0.9462733425780557,0.9174965184664202
MI8,Midland,whod,2,0.197,431.0,1574.0,-1.0015698086233098,-0.5329619953503669,1.0015698086233098,0.5329619953503669
MI8,Midland,whod,3,0.172,449.0,1357.0,-0.9020361697418525,-0.9586966459431403,0.9020361697418525,0.9586966459431403
MI8,Midland,whod,4,0.206,469.0,1654.0,-0.7914432376513445,-0.37600912877238596,0.7914432376513445,0.37600912877238596
MI8,Midland,whod,5,0.193,457.0,1442.0,-0.8577989969056493,-0.7919342252040354,0.8577989969056493,0.7919342252040354
MI9,Midland,frogs,1,0.11,826.0,1669.0,0.8481200555387302,-0.30997403014286573,-0.8481200555387302,0.30997403014286573
MI9,Midland,frogs,2,0.125,903.0,1439.0,1.1799195183842215,-0.7115497199678619,-1.1799195183842215,0.7115497199678619
MI9,Midland,frogs,3,0.115,874.0,1339.0,1.05495608432553,-0.8861478459787298,-1.05495608432553,0.8861478459787298
MI9,Midland,had,1,0.203,968.0,1938.0,1.4600099740330128,0.15969492882636893,-1.4600099740330128,-0.15969492882636893
MI9,Midland,had,2,0.297,982.0,1864.0,1.5203371490958293,0.030492315578326688,-1.5203371490958293,-0.030492315578326688
MI9,Midland,had,3,0.275,943.0,1967.0,1.3522828757065546,0.21032838536952062,-1.3522828757065546,-0.21032838536952062
MI9,Midland,had,4,0.272,1119.0,2009.0,2.1106816479248205,0.28365959829408516,-2.1106816479248205,-0.28365959829408516
MI9,Midland,had,5,0.256,951.0,1893.0,1.3867555471710211,0.08112577212147838,-1.3867555471710211,-0.08112577212147838
MI9,Midland,hayed,1,0.262,345.0,2791.0,-1.2245493162623258,1.649016943699072,1.2245493162623258,-1.649016943699072
MI9,Midland,hayed,2,0.268,350.0,2691.0,-1.203003896597034,1.4744188176882043,1.203003896597034,-1.4744188176882043
MI9,Midland,hayed,3,0.243,340.0,2646.0,-1.2460947359276173,1.3958496609833138,1.2460947359276173,-1.3958496609833138
MI9,Midland,hayed,4,0.258,379.0,2666.0,-1.0780404625383426,1.4307692861854873,1.0780404625383426,-1.4307692861854873
MI9,Midland,hayed,5,0.297,350.0,2539.0,-1.203003896597034,1.209029666151685,1.203003896597034,-1.209029666151685
MI9,Midland,head,1,0.183,780.0,2141.0,0.6499021946180471,0.5141291246284307,-0.6499021946180471,-0.5141291246284307
MI9,Midland,head,2,0.209,795.0,2066.0,0.714538453613922,0.38318053012027986,-0.714538453613922,-0.38318053012027986
MI9,Midland,head,3,0.179,786.0,2116.0,0.6757566982163971,0.4704795931257138,-0.6757566982163971,-0.4704795931257138
MI9,Midland,head,4,0.185,796.0,2020.0,0.7188475375469803,0.30286539215528063,-0.7188475375469803,-0.30286539215528063
MI9,Midland,head,5,0.214,801.0,2082.0,0.7403929572122719,0.4111162302820187,-0.7403929572122719,-0.4111162302820187
MI9,Midland,heed,1,0.206,327.0,2966.0,-1.3021128270573756,1.954563664218091,1.3021128270573756,-1.954563664218091
MI9,Midland,heed,2,0.184,378.0,2986.0,-1.0823495464714008,1.9894832894202645,1.0823495464714008,-1.9894832894202645
MI9,Midland,heed,3,0.213,352.0,3020.0,-1.1943857287309174,2.0488466522639595,1.1943857287309174,-2.0488466522639595
MI9,Midland,heed,4,0.208,319.0,2913.0,-1.3365854985218422,1.862026657432331,1.3365854985218422,-1.862026657432331
MI9,Midland,heed,5,0.215,380.0,2929.0,-1.0737313786052842,1.8899623575940698,1.0737313786052842,-1.8899623575940698
MI9,Midland,hid,1,0.164,604.0,2353.0,-0.10849657760021869,0.8842771517714707,0.10849657760021869,-0.8842771517714707
MI9,Midland,hid,2,0.216,655.0,2320.0,0.11126670298575604,0.8266597701878843,-0.11126670298575604,-0.8266597701878843
MI9,Midland,hid,3,0.203,387.0,2230.0,-1.0435677910738759,0.6695214567781033,1.0435677910738759,-0.6695214567781033
MI9,Midland,hid,4,0.193,327.0,2247.0,-1.3021128270573756,0.6992031381999507,1.3021128270573756,-0.6992031381999507
MI9,Midland,hid,5,0.222,325.0,2260.0,-1.3107309949234922,0.7219008945813635,1.3107309949234922,-0.7219008945813635
MI9,Midland,hod,1,0.214,690.0,1110.0,0.2620846406427975,-1.2859775545436174,-0.2620846406427975,1.2859775545436174
MI9,Midland,hod,2,0.31,927.0,1304.0,1.2833375327776213,-0.9472571900825336,-1.2833375327776213,0.9472571900825336
MI9,Midland,hod,3,0.24,671.0,1061.0,0.1802120459146893,-1.3715306362889426,-0.1802120459146893,1.3715306362889426
MI9,Midland,hod,4,0.244,840.0,1380.0,0.9084472306015468,-0.814562614314274,-0.9084472306015468,0.814562614314274
MI9,Midland,hod,5,0.269,929.0,1280.0,1.2919557006437379,-0.9891607403251419,-1.2919557006437379,0.9891607403251419
MI9,Midland,hoed,1,0.227,550.0,1187.0,-0.3411871099853684,-1.151536997515249,0.3411871099853684,1.151536997515249
MI9,Midland,hoed,2,0.24,447.0,941.0,-0.7850227550903762,-1.581048387501984,0.7850227550903762,1.581048387501984
MI9,Midland,hoed,3,0.251,652.0,1264.0,0.09833945118658106,-1.0170964404868807,-0.09833945118658106,1.0170964404868807
MI9,Midland,hoed,4,0.267,383.0,1264.0,-1.0608041268061092,-1.0170964404868807,1.0608041268061092,1.0170964404868807
MI9,Midland,hoed,5,0.284,467.0,1215.0,-0.6988410764292097,-1.102649522232206,0.6988410764292097,1.102649522232206
MI9,Midland,hood,1,0.195,571.0,1644.0,-0.25069634739114355,-0.3536235616455827,0.25069634739114355,0.3536235616455827
MI9,Midland,hood,2,0.222,532.0,1282.0,-0.4187506207804183,-0.9856687778049245,0.4187506207804183,0.9856687778049245
MI9,Midland,hood,3,0.21,405.0,1567.0,-0.966004280278826,-0.488064118673951,0.966004280278826,0.488064118673951
MI9,Midland,hood,4,0.212,590.0,1668.0,-0.1688237526630353,-0.3117200114029744,0.1688237526630353,0.3117200114029744
MI9,Midland,hood,5,0.197,492.0,1682.0,-0.5911139781027515,-0.28727627376145287,0.5911139781027515,0.28727627376145287
MI9,Midland,hud,1,0.187,811.0,1713.0,0.7834837965428553,-0.23315085469808386,-0.7834837965428553,0.23315085469808386
MI9,Midland,hud,2,0.211,797.0,1581.0,0.7231566214800387,-0.4636203810324295,-0.7231566214800387,0.4636203810324295
MI9,Midland,hud,3,0.223,783.0,1596.0,0.6628294464172221,-0.4374306621307993,-0.6628294464172221,0.4374306621307993
MI9,Midland,hud,4,0.196,829.0,1683.0,0.8610473073379051,-0.2855302925013442,-0.8610473073379051,0.2855302925013442
MI9,Midland,hud,5,0.18,834.0,1770.0,0.8825927270031968,-0.13362992287188913,-0.8825927270031968,0.13362992287188913
MI9,Midland,logs,1,0.132,923.0,1225.0,1.266101197045388,-1.0851897096311192,-1.266101197045388,1.0851897096311192
MI9,Midland,logs,2,0.177,798.0,1185.0,0.727465705413097,-1.1550289600354664,-0.727465705413097,1.1550289600354664
MI9,Midland,logs,3,0.15,887.0,1226.0,1.1109741754552882,-1.0834437283710106,-1.1109741754552882,1.0834437283710106
MI9,Midland,whod,1,0.16,422.0,1707.0,-0.8927498534168344,-0.24362674225873593,0.8927498534168344,0.24362674225873593
MI9,Midland,whod,2,0.219,419.0,1310.0,-0.9056771052160094,-0.9367813025218815,0.9056771052160094,0.9367813025218815
MI9,Midland,whod,3,0.185,423.0,1685.0,-0.8884407694837761,-0.2820383299811269,0.8884407694837761,0.2820383299811269
MI9,Midland,whod,4,0.205,416.0,1457.0,-0.9186043570151844,-0.6801220572859057,0.9186043570151844,0.6801220572859057
MI9,Midland,whod,5,0.225,404.0,1319.0,-0.9703133642118843,-0.9210674711809034,0.9703133642118843,0.9210674711809034
NE0,NewEngland,frogs,1,0.154,840.0,1348.0,0.8202136830582992,-0.8705337050974271,-0.8202136830582992,0.8705337050974271
NE0,NewEngland,frogs,2,0.228,834.0,1270.0,0.7874210352015948,-1.0232839032596408,-0.7874210352015948,1.0232839032596408
NE0,NewEngland,frogs,3,0.224,834.0,1386.0,0.7874210352015948,-0.7961169418901948,-0.7874210352015948,0.7961169418901948
NE0,NewEngland,had,1,0.321,999.0,2008.0,1.6892188512609676,0.42196797165976563,-1.6892188512609676,-0.42196797165976563
NE0,NewEngland,had,2,0.334,964.0,1852.0,1.4979284054301916,0.11646757533533827,-1.4979284054301916,-0.11646757533533827
NE0,NewEngland,had,3,0.338,919.0,1906.0,1.251983546504908,0.22221771252456313,-1.251983546504908,-0.22221771252456313
NE0,NewEngland,had,4,0.355,899.0,1761.0,1.1426747203158931,-0.06174098918724436,-1.1426747203158931,0.06174098918724436
NE0,NewEngland,had,5,0.343,934.0,1851.0,1.3339651661466692,0.11450923946146374,-1.3339651661466692,-0.11450923946146374
NE0,NewEngland,hayed,1,0.313,531.0,2552.0,-0.8686076815619808,1.4873026870475123,0.8686076815619808,-1.4873026870475123
NE0,NewEngland,hayed,2,0.309,541.0,2552.0,-0.8139532684674733,1.4873026870475123,0.8139532684674733,-1.4873026870475123
NE0,NewEngland,hayed,3,0.321,558.0,2496.0,-0.7210407662068107,1.3776358781105384,0.7210407662068107,-1.3776358781105384
NE0,NewEngland,hayed,4,0.389,558.0,2472.0,-0.7210407662068107,1.3306358171375496,0.7210407662068107,-1.3306358171375496
NE0,NewEngland,hayed,5,0.39,579.0,2407.0,-0.606266498708345,1.2033439853357049,0.606266498708345,-1.2033439853357049
NE0,NewEngland,head,1,0.232,872.0,2036.0,0.995107804960723,0.47680137612825263,-0.995107804960723,-0.47680137612825263
NE0,NewEngland,head,2,0.24,857.0,1981.0,0.9131261853189618,0.3690929030651532,-0.9131261853189618,-0.3690929030651532
NE0,NewEngland,head,3,0.231,796.0,1971.0,0.5797342654424664,0.34950954432640785,-0.5797342654424664,-0.34950954432640785
NE0,NewEngland,head,4,0.284,814.0,1976.0,0.6781122090125798,0.35930122369578055,-0.6781122090125798,-0.35930122369578055
NE0,NewEngland,head,5,0.207,817.0,1990.0,0.6945085329409321,0.386717925930024,-0.6945085329409321,-0.386717925930024
NE0,NewEngland,heed,1,0.236,383.0,2826.0,-1.677492995360691,2.0238867164891348,1.677492995360691,-2.0238867164891348
NE0,NewEngland,heed,2,0.249,392.0,2783.0,-1.628304023575634,1.9396782739125298,1.628304023575634,-1.9396782739125298
NE0,NewEngland,heed,3,0.241,367.0,2767.0,-1.7649400563119029,1.9083448999305372,1.7649400563119029,-1.9083448999305372
NE0,NewEngland,heed,4,0.297,407.0,2665.0,-1.546322403933873,1.7085946407953347,1.546322403933873,-1.7085946407953347
NE0,NewEngland,heed,5,0.294,414.0,2614.0,-1.5080643147677177,1.6087195112277335,1.5080643147677177,-1.6087195112277335
NE0,NewEngland,hid,1,0.241,602.0,2389.0,-0.4805613485909779,1.1680939396059633,0.4805613485909779,-1.1680939396059633
NE0,NewEngland,hid,2,0.237,594.0,2317.0,-0.5242848790665838,1.0270937566869969,0.5242848790665838,-1.0270937566869969
NE0,NewEngland,hid,3,0.223,597.0,2365.0,-0.5078885551382316,1.1210938786329745,0.5078885551382316,-1.1210938786329745
NE0,NewEngland,hid,4,0.247,614.0,2282.0,-0.41497605287756895,0.958552001101388,0.41497605287756895,-0.958552001101388
NE0,NewEngland,hid,5,0.256,618.0,2252.0,-0.39311428763976597,0.8998019248851521,0.39311428763976597,-0.8998019248851521
NE0,NewEngland,hod,1,0.229,947.0,1532.0,1.4050159031695288,-0.5101999043045128,-1.4050159031695288,0.5101999043045128
NE0,NewEngland,hod,2,0.296,867.0,1326.0,0.9677805984134693,-0.9136170943226668,-0.9677805984134693,0.9136170943226668
NE0,NewEngland,hod,3,0.319,852.0,1215.0,0.8857989787717081,-1.13099237632274,-0.8857989787717081,1.13099237632274
NE0,NewEngland,hod,4,0.302,840.0,1437.0,0.8202136830582992,-0.6962418123225935,-0.8202136830582992,0.6962418123225935
NE0,NewEngland,hod,5,0.321,876.0,1380.0,1.016969570198526,-0.807866957133442,-1.016969570198526,0.807866957133442
NE0,NewEngland,hoed,1,0.351,583.0,1254.0,-0.584404733470542,-1.0546172772416333,0.584404733470542,1.0546172772416333
NE0,NewEngland,hoed,2,0.326,584.0,1196.0,-0.5789392921610913,-1.1682007579263562,0.5789392921610913,1.1682007579263562
NE0,NewEngland,hoed,3,0.324,565.0,1344.0,-0.6827826770406554,-0.8783670485929252,0.6827826770406554,0.8783670485929252
NE0,NewEngland,hoed,4,0.359,568.0,1314.0,-0.6663863531123032,-0.9371171248091612,0.6663863531123032,0.9371171248091612
NE0,NewEngland,hoed,5,0.399,607.0,1297.0,-0.4532341420437242,-0.9704088346650284,0.4532341420437242,0.9704088346650284
NE0,NewEngland,hood,2,0.192,783.0,1633.0,0.5086835284196068,-0.3124079810431848,-0.5086835284196068,0.3124079810431848
NE0,NewEngland,hood,3,0.234,616.0,1442.0,-0.4040451702586675,-0.6864501329532209,0.4040451702586675,0.6864501329532209
NE0,NewEngland,hood,4,0.254,758.0,1608.0,0.37204749568333817,-0.3613663778900481,-0.37204749568333817,0.3613663778900481
NE0,NewEngland,hood,5,0.243,701.0,1508.0,0.060517341044645775,-0.5571999652775016,-0.060517341044645775,0.5571999652775016
NE0,NewEngland,hud,1,0.193,871.0,1551.0,0.9896423636512723,-0.4729915227008966,-0.9896423636512723,0.4729915227008966
NE0,NewEngland,hud,2,0.218,813.0,1598.0,0.6726467677031291,-0.3809497366287935,-0.6726467677031291,0.3809497366287935
NE0,NewEngland,hud,3,0.246,770.0,1650.0,0.4376327913967471,-0.2791162711873177,-0.4376327913967471,0.2791162711873177
